UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
7380,-0.20244893896838492,0.0636533963658965,-1.0139504486471482,0.8740679723067134,-0.18775835081168454,0,0,0,0,0,0
7381,-0.20244893896838492,0.13105428197142516,1.139164692330126,-1.5234998868718825,-0.14062630726427813,0,0,0,0,0,0
7382,-0.15245290534076375,0.19845516757699214,-0.2441838956552729,0.312294750072398,-0.10920494489934053,0,0,0,0,0,0
7383,-0.10245687171311416,0.2658560531825208,0.8881538598327754,-1.1723916229754356,-0.07778358253440293,0,0,0,0,0,0
7384,-0.15245290534076375,0.2658560531825208,-0.7183154681502685,0.45273805563097663,-0.046362220169465326,0,0,0,0,0,0
7385,-0.15245290534076375,0.2658560531825208,0.41960030583772095,-0.37989011303774045,0.0007698233779410749,0,0,0,0,0,0
7386,-0.10245687171311416,0.33325693878808776,-0.9135461156482079,1.3957145358100058,0.03219118574287868,0,0,0,0,0,0
7387,-0.10245687171311416,0.40065782439365477,0.19647956584007595,-0.8212833590789884,0.07932322929028508,0,0,0,0,0,0
7388,-0.10245687171311416,0.40065782439365477,-0.6458012276510339,0.4627697203137324,0.12645527283769148,0,0,0,0,0,0
7389,-0.10245687171311416,0.40065782439365477,0.865841785833011,-0.8714416824927665,0.2050086787500355,0,0,0,0,0,0
7390,-0.10245687171311416,0.40065782439365477,0.9383560263322456,-0.7510617062996991,0.2521407222974419,0,0,0,0,0,0
7391,-0.15245290534076375,0.33325693878808776,-0.2720739881549785,0.12169312110004112,0.2835620846623795,0,0,0,0,0,0
7392,-0.15245290534076375,0.40065782439365477,0.7598594343341296,-0.8714416824927665,0.3306941282097859,0,0,0,0,0,0
7393,-0.15245290534076375,0.33325693878808776,-0.2609179511550963,-0.06890850787231645,0.36211549057472353,0,0,0,0,0,0
7394,-0.15245290534076375,0.33325693878808776,0.30803993583889844,-0.46014343049978595,0.4092475341221299,0,0,0,0,0,0
7395,-0.15245290534076375,0.40065782439365477,-0.3334321916543309,-0.1993201487481394,0.4563795776695363,0,0,0,0,0,0
7396,-0.15245290534076375,0.40065782439365477,0.1853235288401937,-0.1993201487481394,0.48780094003447394,0,0,0,0,0,0
7397,-0.15245290534076375,0.40065782439365477,0.4307563428376032,-0.49023842454805255,0.5349329835818804,0,0,0,0,0,0
7398,-0.15245290534076375,0.40065782439365477,1.1056965813304793,-1.3930882459960594,0.5663543459468179,0,0,0,0,0,0
7399,-0.15245290534076375,0.4680587099991834,-0.22744984015544953,-0.21938347811365091,0.5977757083117555,0,0,0,0,0,0
7400,-0.20244893896838492,0.40065782439365477,0.5757848238360724,-0.49023842454805255,0.6449077518591619,0,0,0,0,0,0
7401,-0.20244893896838492,0.40065782439365477,0.5255826573366024,-0.5805234066928531,0.6763291142240996,0,0,0,0,0,0
7402,-0.10245687171311416,0.5354595956047504,-0.7238934866502097,1.1950812421548933,0.723461157771506,0,0,0,0,0,0
7403,-0.10245687171311416,0.5354595956047504,-0.4226804876533889,0.3524214088034203,0.7548825201364435,0,0,0,0,0,0
7404,-0.10245687171311416,0.5354595956047504,-0.9079680971482668,0.8640363076239577,0.8020145636838499,0,0,0,0,0,0
7405,-0.10245687171311416,0.5354595956047504,0.07934117734131232,-0.7811567003479657,0.8334359260487876,0,0,0,0,0,0
7406,-0.10245687171311416,0.5354595956047504,-0.04895324815733354,-0.48020675986529676,0.8648572884137251,0,0,0,0,0,0
7407,-0.10245687171311416,0.602860481210279,0.034717029341783334,0.07153479768626296,0.9119893319611315,0,0,0,0,0,0
7408,-0.10245687171311416,0.602860481210279,-0.6234891536512694,0.723593002065379,0.9434106943260692,0,0,0,0,0,0
7409,-0.05246083808549298,0.602860481210279,-1.3765216511433214,1.1148279246928485,1.0219641002384132,0,0,0,0,0,0
7410,-0.10245687171311416,0.602860481210279,3.0412690008100496,-2.245779744030288,1.0533854626033508,0,0,0,0,0,0
7411,-0.05246083808549298,0.670261366815846,1.1614767663298906,-1.2426132757547248,1.0848068249682883,0,0,0,0,0,0
7412,-0.002464804457843392,0.737662252421413,-0.6346451906511517,0.7837829901619122,1.116228187333226,0,0,0,0,0,0
7413,-0.002464804457843392,0.670261366815846,0.5478947313363668,-0.640713394789387,1.1476495496981636,0,0,0,0,0,0
7414,0.0475312291698062,0.737662252421413,0.4307563428376032,-0.48020675986529676,1.179070912063101,0,0,0,0,0,0
7415,0.0475312291698062,0.737662252421413,0.4474903983374266,-0.6607767241548985,1.2262029556105076,0,0,0,0,0,0
7416,0.0475312291698062,0.8050631380269416,-0.2776520066549197,-0.08897183723782728,1.2576243179754452,0,0,0,0,0,0
7417,0.0475312291698062,0.8050631380269416,-0.4840386911527413,0.24207309729310825,1.2890456803403827,0,0,0,0,0,0
7418,0.0475312291698062,0.8724640236325086,-0.2441838956552729,0.10162979173452956,1.3361777238877892,0,0,0,0,0,0
7419,0.09752726279742736,0.9398649092380373,-0.6234891536512694,-0.028781849141293357,1.3833097674351955,0,0,0,0,0,0
7420,0.0475312291698062,0.9398649092380373,0.1853235288401937,-0.37989011303774045,1.430441810982602,0,0,0,0,0,0
7421,0.0475312291698062,0.8724640236325086,0.04587306634166558,0.0013131449069732513,1.4618631733475396,0,0,0,0,0,0
7422,0.0475312291698062,0.9398649092380373,-1.097620726146265,0.8540046429412019,1.4932845357124773,0,0,0,0,0,0
7423,-0.002464804457843392,0.8050631380269416,-1.0474185596467949,0.4126113968999543,1.5404165792598836,0,0,0,0,0,0
7424,-0.002464804457843392,0.8724640236325086,-0.7350495236500919,0.7336246667481341,1.5718379416248212,0,0,0,0,0,0
7425,0.0475312291698062,0.9398649092380373,0.20205758434001708,-1.021916652734101,1.603259303989759,0,0,0,0,0,0
7426,-0.002464804457843392,0.9398649092380373,1.4069095803273,-1.593721539651172,1.6503913475371652,0,0,0,0,0,0
7427,-0.002464804457843392,0.9398649092380373,0.8546857488331286,-1.1021699701961463,1.6975233910845717,1,1,0,0,0,0
7428,-0.002464804457843392,0.9398649092380373,0.5311606758365435,-0.811251694396233,-1.6959837443286896,0,0,0,0,0,0
7429,-0.002464804457843392,0.9398649092380373,1.8141049308230022,-1.6739748571132171,-1.6645623819637518,0,0,0,0,0,0
7430,-0.002464804457843392,0.9398649092380373,0.28572786183913396,-0.640713394789387,-1.6174303384163455,0,0,0,0,0,0
7431,-0.002464804457843392,0.9398649092380373,-0.8633439491487378,0.6132446905550669,-1.5860089760514078,0,0,0,0,0,0
7432,-0.002464804457843392,0.9398649092380373,-1.0418405411468539,2.1882160457477005,-1.5388769325040015,0,0,0,0,0,0
7433,0.0475312291698062,0.9398649092380373,-0.30554209915462527,0.312294750072398,-1.491744888956595,0,0,0,0,0,0
7434,0.0475312291698062,0.9398649092380373,2.087427837320117,-1.8144181626717961,-1.4603235265916574,0,0,0,0,0,0
7435,-0.002464804457843392,0.9398649092380373,-0.1716696551560383,-0.17925681938262783,-1.4131914830442511,0,0,0,0,0,0
7436,-0.05246083808549298,0.8724640236325086,-0.19398172915580278,0.07153479768626296,-1.3817701206793134,0,0,0,0,0,0
7437,-0.002464804457843392,0.9398649092380373,-0.2888080436548019,0.12169312110004112,-1.3503487583143758,0,0,0,0,0,0
7438,-0.10245687171311416,0.8724640236325086,1.049916396331068,-1.0018533233685898,-1.3189273959494383,0,0,0,0,0,0
7439,-0.05246083808549298,0.8724640236325086,0.6036749163357781,-1.2526449404374806,-1.2875060335845006,0,0,0,0,0,0
7440,-0.002464804457843392,0.8724640236325086,-0.25533993265515514,0.14175645046555194,-1.256084671219563,0,0,0,0,0,0
7441,-0.002464804457843392,0.9398649092380373,0.648299064335307,-1.0419799820996123,-1.2246633088546255,0,0,0,0,0,0
7442,-0.05246083808549298,0.9398649092380373,-1.1255108186459706,1.4859995179548064,-1.1932419464896877,0,0,0,0,0,0
7443,-0.002464804457843392,1.0072657948436043,0.34708606533848635,-0.30966846025845146,-1.1461099029422814,0,0,0,0,0,0
7444,0.0475312291698062,1.0746666804491714,0.28014984333919285,-0.20935181343089515,-1.114688540577344,0,0,0,0,0,0
7445,0.09752726279742736,1.1420675660547,-1.409989762142968,1.5160945120030738,-1.0361351346649998,0,0,0,0,0,0
7446,0.09752726279742736,1.1420675660547,0.07934117734131232,0.13172478578279617,-1.0047137723000623,0,0,0,0,0,0
7447,0.09752726279742736,1.209468451660267,-0.8912340416484434,1.1047962600100927,-0.9732924099351247,0,0,0,0,0,0
7448,0.14752329642507697,1.2768693372657955,0.7710154713340118,-0.9216000059065448,-0.941871047570187,0,0,0,0,0,0
7449,0.14752329642507697,1.209468451660267,-0.2832300251548608,-0.159193490017117,-0.8947390040227806,0,0,0,0,0,0
7450,0.14752329642507697,1.209468451660267,-0.6736913201507395,0.5931813611895553,-0.863317641657843,0,0,0,0,0,0
7451,0.14752329642507697,1.209468451660267,-0.4896167096526824,0.10162979173452956,-0.8318962792929054,0,0,0,0,0,0
7452,0.14752329642507697,1.209468451660267,-0.1716696551560383,0.312294750072398,-0.8004749169279678,0,0,0,0,0,0
7453,0.14752329642507697,1.1420675660547,0.2243696583397816,-0.640713394789387,-0.7690535545630302,0,0,0,0,0,0
7454,0.14752329642507697,1.1420675660547,-0.5955990611515638,0.7737513254791571,-0.7376321921980926,0,0,0,0,0,0
7455,0.09752726279742736,1.0746666804491714,-0.5175068021523881,0.7336246667481341,-0.6590787862857486,0,0,0,0,0,0
7456,0.09752726279742736,1.1420675660547,0.3247739913387218,-0.04884517850680491,-0.627657423920811,0,0,0,0,0,0
7457,0.09752726279742736,1.1420675660547,-0.7908297086495032,1.024542942548048,-0.5805253803734046,0,0,0,0,0,0
7458,0.0475312291698062,1.0746666804491714,-0.04895324815733354,-0.33976345430671806,-0.5333933368259982,0,0,0,0,0,0
7459,0.0475312291698062,1.0746666804491714,-0.5900210426516227,1.1449229187411152,-0.5019719744610606,0,0,0,0,0,0
7460,-0.002464804457843392,1.0072657948436043,0.29130588033907506,-0.8012200297134773,-0.45483993091365416,0,0,0,0,0,0
7461,-0.002464804457843392,1.0072657948436043,-0.5230848206523292,0.1618197798310635,-0.42341856854871657,0,0,0,0,0,0
7462,-0.002464804457843392,1.0072657948436043,1.1726328033297728,-1.1723916229754356,-0.391997206183779,0,0,0,0,0,0
7463,-0.002464804457843392,0.8724640236325086,0.916043952332481,-0.9617266646375675,-0.36057584381884134,0,0,0,0,0,0
7464,0.0475312291698062,0.9398649092380373,-0.11588947015662704,0.6934980080171117,-0.32915448145390375,0,0,0,0,0,0
7465,0.0475312291698062,0.8724640236325086,-0.021063155657627917,0.23204143261035248,-0.25060107554155975,0,0,0,0,0,0
7466,0.0475312291698062,0.9398649092380373,-0.829875838149091,1.2151445715204048,-0.21917971317662216,0,0,0,0,0,0
7467,0.14752329642507697,1.0746666804491714,1.4626897653267112,-1.64387986306495,-0.17204766962921575,0,0,0,0,0,0
7468,0.14752329642507697,1.0746666804491714,-0.4226804876533889,0.1618197798310635,-0.09349426371687174,0,0,0,0,0,0
7469,0.14752329642507697,1.0746666804491714,0.11838730684090021,-0.22941514279640599,-0.014940857804527726,0,0,0,0,0,0
7470,0.14752329642507697,1.0746666804491714,0.3805541763381331,-0.6507450594721428,0.016480504560409875,0,0,0,0,0,0
7471,0.19751933005269812,1.0746666804491714,-1.1534009111456762,1.4659361885892956,0.04790186692534748,0,0,0,0,0,0
7472,0.14752329642507697,1.1420675660547,-0.9693263006476192,1.3355245477134718,0.07932322929028508,0,0,0,0,0,0
7473,0.14752329642507697,1.0746666804491714,0.43633436133754433,-0.7510617062996991,0.11074459165522269,0,0,0,0,0,0
7474,0.14752329642507697,1.0746666804491714,-1.3095854291440279,2.2885326925752567,0.1578766352026291,0,0,0,0,0,0
7475,0.14752329642507697,1.1420675660547,2.5113572433156426,-1.7742915039407734,0.2050086787500355,0,0,0,0,0,0
7476,0.14752329642507697,1.0746666804491714,-1.1143547816460884,1.3455562123962277,0.2364300411149731,0,0,0,0,0,0
7477,0.09752726279742736,1.0072657948436043,-0.2609179511550963,0.18188310919657433,0.3149834470273171,0,0,0,0,0,0
7478,0.0475312291698062,0.8724640236325086,-0.11588947015662704,0.021376474272484798,0.3464048093922547,0,0,0,0,0,0
7479,0.0475312291698062,0.8724640236325086,-0.3334321916543309,-0.04884517850680491,0.3935368529396611,0,0,0,0,0,0
7480,0.0475312291698062,0.8724640236325086,-0.08799937765692141,-0.5905550713756088,0.4249582153045987,0,0,0,0,0,0
7481,0.09752726279742736,0.9398649092380373,0.17416749184031147,-0.4701750951825417,0.4720902588520051,0,0,0,0,0,0
7482,0.09752726279742736,0.9398649092380373,-0.18282569215592054,-0.38992177772049624,0.5192223023994115,0,0,0,0,0,0
7483,0.09752726279742736,1.0746666804491714,-0.16051361815615603,0.7536879961136456,0.5977757083117555,0,0,0,0,0,0
7484,0.09752726279742736,1.0746666804491714,0.7375473603343651,-1.1222332995616573,0.6449077518591619,0,0,0,0,0,0
7485,0.14752329642507697,1.0746666804491714,-1.2649612811444988,1.3455562123962277,0.6763291142240996,0,0,0,0,0,0
7486,0.14752329642507697,1.0746666804491714,0.3136179543388396,-0.1190668312860946,0.723461157771506,0,0,0,0,0,0
7487,0.14752329642507697,1.1420675660547,0.5367386943364846,-0.8212833590789884,0.7548825201364435,0,0,0,0,0,0
7488,0.14752329642507697,1.1420675660547,0.9383560263322456,-0.640713394789387,0.7863038825013812,0,0,0,0,0,0
7489,0.14752329642507697,1.1420675660547,0.034717029341783334,0.3524214088034203,0.8177252448663187,0,0,0,0,0,1
7490,0.09752726279742736,1.0746666804491714,1.183788840329655,-1.2024866170237025,0.8491466072312563,0,0,0,0,0,0
7491,0.19751933005269812,1.209468451660267,0.9383560263322456,-1.0018533233685898,0.8962786507786628,0,0,0,0,0,0
7492,0.19751933005269812,1.209468451660267,-1.2203371331449697,1.796981123120231,0.9434106943260692,0,0,0,0,0,0
7493,0.14752329642507697,1.1420675660547,-1.225915151644911,1.1449229187411152,0.9748320566910068,0,0,0,0,0,0
7494,0.09752726279742736,1.1420675660547,-0.5063507651525058,1.4258095298582731,1.0219641002384132,0,0,0,0,0,0
7495,0.09752726279742736,1.209468451660267,-0.5732869871517993,0.8239096488929353,1.0533854626033508,0,0,0,0,0,0
7496,0.14752329642507697,1.2768693372657955,0.3917102133380153,-0.6005867360583647,1.0848068249682883,0,0,0,0,0,0
7497,0.09752726279742736,1.209468451660267,-0.4171024691534478,0.45273805563097663,1.116228187333226,0,0,0,0,0,0
7498,0.14752329642507697,1.209468451660267,-0.31112011765456643,0.5129280437275106,1.1476495496981636,0,0,0,0,0,0
7499,0.09752726279742736,1.209468451660267,1.1670547848298316,-1.1523282936099244,1.19478159324557,0,0,0,0,0,0
7500,0.14752329642507697,1.209468451660267,1.1558987478299494,-1.3730249166305482,1.2419136367929764,0,0,0,0,0,0
7501,0.09752726279742736,1.209468451660267,-0.7183154681502685,1.1449229187411152,1.273334999157914,0,0,0,0,0,0
7502,0.09752726279742736,1.1420675660547,0.5646287868361902,-0.9216000059065448,1.3047563615228517,0,0,0,0,0,0
7503,0.14752329642507697,1.1420675660547,0.648299064335307,-1.0118849880513456,1.3361777238877892,0,0,0,0,0,0
7504,0.14752329642507697,1.1420675660547,0.598096897835837,-1.112201634878902,1.4147311298001333,0,0,0,0,0,0
7505,0.19751933005269812,1.209468451660267,0.28014984333919285,0.20194643856208588,1.4618631733475396,0,0,0,0,0,0
7506,0.2475153636803477,1.2768693372657955,0.040295047841724455,-0.05887684318956068,1.4932845357124773,0,0,0,0,0,0
7507,0.2475153636803477,1.2768693372657955,-0.15493559965621492,0.18188310919657433,1.5247058980774149,0,0,0,0,0,0
7508,0.2475153636803477,1.2768693372657955,1.178210821829714,-1.1723916229754356,1.5561272604423524,0,0,0,0,0,0
7509,0.2475153636803477,1.2768693372657955,1.0666504518308915,-1.2526449404374806,1.58754862280729,0,0,0,0,0,0
7510,0.2975113973079973,1.2768693372657955,-0.9302801711480313,2.0176777461408553,1.6346806663546964,1,0,0,0,1,0
7511,0.2475153636803477,1.209468451660267,-0.08242135915698029,-0.10903516660333884,1.666102028719634,1,1,0,0,0,0
7512,0.19751933005269812,1.209468451660267,0.34708606533848635,-0.38992177772049624,-1.6959837443286896,0,0,0,0,0,0
7513,0.2475153636803477,1.209468451660267,0.5423167128364257,-0.5604600773273423,-1.6645623819637518,0,0,0,0,0,0
7514,0.19751933005269812,1.209468451660267,4.028578275299629,-2.51663469046469,-1.6174303384163455,0,0,0,0,0,0
7515,0.19751933005269812,1.209468451660267,0.5423167128364257,-0.7711250356652106,-1.5860089760514078,0,0,0,0,0,0
7516,0.19751933005269812,1.2768693372657955,-1.1366668556458528,1.8371077818512536,-1.5545876136864702,0,0,0,0,0,0
7517,0.14752329642507697,1.1420675660547,-1.6888906871400242,1.7568544643892088,-1.507455570139064,0,0,0,0,0,0
7518,0.14752329642507697,1.1420675660547,-0.5230848206523292,0.7336246667481341,-1.4603235265916574,0,0,0,0,0,0
7519,0.09752726279742736,1.0072657948436043,-0.2162938031555673,0.08156646236901802,-1.42890216422672,0,0,0,0,0,0
7520,0.09752726279742736,1.0746666804491714,2.567137428315054,-1.9047031448165967,-1.3974808018617824,0,0,0,0,0,0
7521,0.09752726279742736,1.0746666804491714,-0.05453126665727467,-0.45011176581703016,-1.3660594394968446,0,0,0,0,0,0
7522,0.09752726279742736,1.0746666804491714,-0.4003684136536244,0.07153479768626296,-1.334638077131907,0,0,0,0,0,0
7523,0.0475312291698062,1.0072657948436043,-1.142244874145794,1.4057462004927617,-1.2875060335845006,0,0,0,0,0,0
7524,0.0475312291698062,1.0072657948436043,-1.092042707646324,0.6232763552378227,-1.256084671219563,0,0,0,0,0,0
7525,0.09752726279742736,1.0072657948436043,0.5590507683362491,-0.8915050118582778,-1.2089526276721567,0,0,0,0,0,0
7526,0.0475312291698062,1.0072657948436043,-0.8689219676486789,0.9141946310377358,-1.177531265307219,0,0,0,0,0,0
7527,0.0475312291698062,0.9398649092380373,0.6761891568350127,-0.8614100178100111,-1.0989778593948751,0,0,0,0,0,0
7528,0.0475312291698062,0.8724640236325086,-0.38363435815380104,0.5229597084102664,-1.0675564970299374,0,0,0,0,0,0
7529,0.0475312291698062,0.8724640236325086,1.1670547848298316,-1.3429299225822813,-1.0361351346649998,0,0,0,0,0,0
7530,0.0475312291698062,0.9398649092380373,-0.4003684136536244,-0.43004843645151863,-0.9890030911175934,0,0,0,0,0,0
7531,0.0475312291698062,0.9398649092380373,0.43633436133754433,-0.06890850787231645,-0.9575817287526558,0,0,0,0,0,0
7532,0.0475312291698062,0.9398649092380373,-0.9023900786483257,1.676601146927164,-0.9104496852052494,0,0,0,0,0,0
7533,-0.002464804457843392,0.8724640236325086,0.5032705833368378,-0.7911883650307214,-0.8318962792929054,0,0,0,0,0,0
7534,-0.002464804457843392,0.8050631380269416,-0.19398172915580278,-0.20935181343089515,-0.784764235745499,0,0,0,0,0,0
7535,-0.002464804457843392,0.8050631380269416,-0.6736913201507395,0.7336246667481341,-0.7533428733805614,0,0,0,0,0,0
7536,-0.002464804457843392,0.8050631380269416,0.5032705833368378,-0.8313150237617443,-0.7219215110156237,0,0,0,0,0,0
7537,0.0475312291698062,0.8724640236325086,5.802388158280906,-2.757394642850825,-0.6905001486506862,1,0,0,1,0,0
7538,0.0475312291698062,0.8724640236325086,-1.3040074106440867,2.4791343215476145,-0.6590787862857486,0,0,0,0,0,0
7539,0.09752726279742736,0.9398649092380373,-0.49519472815262355,-0.14916182533436123,-0.627657423920811,0,0,0,0,0,0
7540,0.09752726279742736,0.8724640236325086,-0.2888080436548019,-0.30966846025845146,-0.5805253803734046,0,0,0,0,0,0
7541,0.09752726279742736,0.8724640236325086,0.2689938063393106,-0.8814733471755224,-0.549104018008467,0,0,0,0,0,0
7542,0.14752329642507697,1.0072657948436043,-0.060109285157215794,0.0915981270517738,-0.5019719744610606,0,0,0,0,0,0
7543,0.19751933005269812,1.0746666804491714,-0.7685176346497387,0.9944479484997806,-0.45483993091365416,0,0,0,0,0,0
7544,0.14752329642507697,1.0072657948436043,-0.5175068021523881,0.5028963790447548,-0.40770788736624775,0,0,0,0,0,0
7545,0.09752726279742736,0.9398649092380373,-0.6346451906511517,0.42264306158271003,-0.37628652500131016,0,0,0,0,0,0
